latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-19T18:30,661.2,137.4,293.0,29.2,17.1,80.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-07-09T03:00,16.7,16.6,15.6,6.6,72.0,275.0
2026-07-09T04:00,16.0,16.0,14.2,5.6,75.0,280.0
2026-07-09T05:00,26.5,25.8,26.9,14.5,45.0,293.0
2026-07-09T06:00,24.0,23.2,26.9,15.6,51.0,309.0
2026-07-09T07:00,24.3,23.1,26.8,17.0,60.0,333.0
2026-07-09T08:00,27.5,26.3,25.6,18.1,71.0,364.0
2026-07-09T09:00,27.5,26.3,22.5,18.5,83.0,411.0
2026-07-09T10:00,41.1,29.3,18.4,18.5,97.0,464.0
2026-07-09T11:00,56.0,29.2,14.7,17.9,109.0,498.0
2026-07-09T12:00,84.3,32.1,11.4,16.2,121.0,491.0
2026-07-09T13:00,74.3,27.4,8.5,13.8,132.0,465.0
2026-07-09T14:00,60.1,26.2,7.7,12.4,137.0,451.0
2026-07-09T15:00,41.3,24.1,8.7,12.4,134.0,464.0
2026-07-09T16:00,47.8,23.0,11.6,13.2,126.0,491.0
2026-07-09T17:00,49.9,35.9,23.8,18.3,95.0,523.0
2026-07-09T18:00,55.2,40.5,38.6,22.7,72.0,566.0
2026-07-09T19:00,64.7,54.4,59.0,28.9,41.0,614.0
2026-07-09T20:00,75.4,68.5,74.2,34.1,17.0,649.0
2026-07-09T21:00,77.1,72.2,79.4,37.5,7.0,663.0
2026-07-09T22:00,82.0,78.5,79.4,39.9,4.0,663.0
2026-07-09T23:00,83.1,80.3,78.4,40.9,3.0,652.0
2026-07-10T00:00,85.2,83.4,77.5,39.7,1.0,627.0
2026-07-10T01:00,85.9,82.0,75.5,37.1,1.0,590.0
2026-07-10T02:00,87.1,78.2,73.7,35.2,1.0,549.0
2026-07-10T03:00,85.7,77.8,73.0,34.6,0.0,495.0
2026-07-10T04:00,89.2,81.3,72.4,34.6,0.0,438.0
2026-07-10T05:00,62.2,48.1,26.2,18.9,36.0,406.0
2026-07-10T06:00,63.8,47.7,24.9,19.6,46.0,428.0
2026-07-10T07:00,63.6,41.8,23.0,20.6,61.0,477.0
2026-07-10T08:00,86.6,39.3,20.4,21.1,79.0,501.0
2026-07-10T09:00,112.0,45.6,16.7,20.9,103.0,472.0
2026-07-10T10:00,141.6,52.2,12.4,20.4,130.0,419.0
2026-07-10T11:00,156.5,57.6,9.0,19.7,153.0,375.0
2026-07-10T12:00,204.9,63.3,6.9,18.7,170.0,349.0
2026-07-10T13:00,242.1,69.8,5.8,17.5,183.0,334.0
2026-07-10T14:00,266.4,73.1,6.3,17.0,189.0,339.0
2026-07-10T15:00,292.4,77.1,7.7,17.4,189.0,349.0
2026-07-10T16:00,318.5,81.5,10.7,18.4,183.0,380.0
2026-07-10T17:00,694.8,119.2,18.7,15.6,150.0,492.0
2026-07-10T18:00,612.8,122.9,37.8,20.1,119.0,750.0
2026-07-10T19:00,556.9,128.1,63.8,26.4,76.0,1089.0
2026-07-10T20:00,465.7,124.8,81.0,30.8,44.0,1373.0
2026-07-10T21:00,332.5,105.9,80.6,31.5,34.0,1606.0
2026-07-10T22:00,243.1,88.9,71.3,30.5,35.0,1784.0
2026-07-10T23:00,203.5,82.9,64.2,29.6,35.0,1764.0
2026-07-11T00:00,191.4,84.8,63.4,29.6,30.0,1378.0
2026-07-11T01:00,161.1,80.8,64.7,29.8,25.0,793.0
2026-07-11T02:00,139.7,73.6,66.1,30.3,20.0,367.0
2026-07-11T03:00,133.2,72.9,68.2,31.3,11.0,268.0
2026-07-11T04:00,151.8,79.6,70.5,32.7,2.0,327.0
2026-07-11T05:00,238.0,98.5,55.3,26.9,19.0,395.0
2026-07-11T06:00,233.3,96.2,49.3,27.6,33.0,442.0
2026-07-11T07:00,261.7,100.1,40.7,28.4,54.0,498.0
2026-07-11T08:00,373.5,111.5,31.9,27.6,76.0,509.0
2026-07-11T09:00,508.5,125.7,22.7,23.5,100.0,428.0
2026-07-11T10:00,612.8,137.4,13.2,17.8,125.0,302.0
2026-07-11T11:00,739.5,149.5,6.5,13.4,143.0,211.0
2026-07-11T12:00,905.2,165.8,3.6,11.5,149.0,185.0
2026-07-11T13:00,1050.5,181.1,3.4,11.0,147.0,194.0
2026-07-11T14:00,1084.1,184.9,5.4,10.9,141.0,230.0
2026-07-11T15:00,1043.1,180.7,9.1,10.9,133.0,240.0
2026-07-11T16:00,925.7,168.6,15.1,11.4,122.0,277.0
2026-07-11T17:00,661.2,141.6,16.5,15.8,127.0,494.0
2026-07-11T18:00,506.6,150.4,43.6,24.4,92.0,1108.0
2026-07-11T19:00,506.6,173.7,80.7,36.3,45.0,1903.0
2026-07-11T20:00,530.9,197.4,106.4,45.9,10.0,2381.0
2026-07-11T21:00,508.5,208.6,109.7,51.3,1.0,2278.0
2026-07-11T22:00,482.4,206.8,101.7,54.3,5.0,1860.0
2026-07-11T23:00,446.1,193.2,94.0,54.5,8.0,1424.0
2026-07-12T00:00,402.3,177.9,91.1,50.5,6.0,1023.0
2026-07-12T01:00,359.5,163.0,88.6,43.7,4.0,606.0
2026-07-12T02:00,339.9,150.4,84.9,37.6,3.0,315.0
2026-07-12T03:00,341.8,142.0,80.1,33.5,2.0,244.0
2026-07-12T04:00,362.3,137.8,74.1,30.2,2.0,300.0
2026-07-12T05:00,592.3,132.2,29.1,12.0,30.0,345.0
2026-07-12T06:00,715.3,151.3,24.5,12.0,40.0,329.0
2026-07-12T07:00,741.3,170.0,18.1,12.0,54.0,303.0
2026-07-12T08:00,933.2,189.5,12.6,12.0,70.0,275.0
2026-07-12T09:00,1005.8,195.6,9.0,11.9,90.0,247.0
2026-07-12T10:00,1169.7,212.8,6.4,11.9,111.0,218.0
2026-07-12T11:00,1333.7,230.0,4.6,11.6,126.0,197.0
2026-07-12T12:00,1397.0,233.3,3.4,11.0,130.0,183.0
2026-07-12T13:00,1307.6,220.3,3.0,10.1,127.0,177.0
2026-07-12T14:00,1192.1,203.5,4.1,9.8,122.0,184.0
2026-07-12T15:00,1061.7,185.8,6.5,9.9,117.0,186.0
2026-07-12T16:00,851.2,167.6,10.4,10.5,110.0,203.0
2026-07-12T17:00,810.3,185.3,16.6,15.2,117.0,298.0
2026-07-12T18:00,687.3,187.7,33.8,20.4,93.0,580.0
2026-07-12T19:00,709.7,200.7,57.4,27.7,61.0,940.0
2026-07-12T20:00,732.0,213.3,74.0,33.6,36.0,1122.0
2026-07-12T21:00,735.7,219.3,77.4,37.5,28.0,955.0
2026-07-12T22:00,746.9,223.1,73.8,40.1,28.0,609.0
2026-07-12T23:00,707.8,220.7,69.0,39.8,28.0,337.0
2026-07-13T00:00,663.1,207.7,64.6,34.8,26.0,240.0
2026-07-13T01:00,622.1,195.1,59.0,27.1,24.0,217.0
2026-07-13T02:00,577.4,175.6,52.3,20.4,24.0,211.0
2026-07-13T03:00,534.6,152.7,43.8,16.2,25.0,207.0
2026-07-13T04:00,519.7,137.8,34.2,13.1,27.0,221.0
2026-07-13T05:00,516.0,140.6,21.1,10.3,47.0,246.0
2026-07-13T06:00,510.4,142.5,20.9,11.7,55.0,296.0
2026-07-13T07:00,488.0,144.4,20.6,13.5,67.0,358.0
2026-07-13T08:00,555.1,138.8,18.9,14.6,81.0,386.0
2026-07-13T09:00,564.4,127.1,14.7,14.3,99.0,349.0
2026-07-13T10:00,590.5,122.0,9.3,13.2,119.0,279.0
2026-07-13T11:00,599.8,117.3,5.4,12.4,134.0,227.0
2026-07-13T12:00,579.3,112.9,3.8,12.1,143.0,214.0
2026-07-13T13:00,519.7,104.5,3.8,11.9,146.0,220.0
2026-07-13T14:00,510.4,105.0,5.2,12.0,146.0,236.0
2026-07-13T15:00,489.9,103.8,6.8,11.9,142.0,218.0
2026-07-13T16:00,448.0,98.0,10.0,12.0,134.0,210.0
2026-07-13T17:00,444.2,104.3,21.8,13.1,110.0,332.0
2026-07-13T18:00,393.0,111.1,41.5,18.7,84.0,755.0
2026-07-13T19:00,417.2,124.3,68.6,26.7,49.0,1308.0
2026-07-13T20:00,442.4,140.6,89.1,34.0,21.0,1599.0
2026-07-13T21:00,455.4,158.3,97.3,40.6,9.0,1373.0
2026-07-13T22:00,446.1,171.8,98.8,46.5,4.0,885.0
2026-07-13T23:00,386.5,157.4,96.5,48.8,3.0,511.0
2026-07-14T00:00,327.8,132.2,90.3,45.2,3.0,423.0
2026-07-14T01:00,333.4,123.9,80.1,38.0,7.0,450.0
2026-07-14T02:00,345.5,122.0,69.0,31.1,11.0,450.0
2026-07-14T03:00,383.7,121.1,56.6,25.5,16.0,336.0
2026-07-14T04:00,493.6,131.8,43.3,20.2,21.0,195.0
2026-07-14T05:00,164.8,68.0,24.7,12.1,42.0,150.0
2026-07-14T06:00,148.5,63.1,24.5,13.4,48.0,308.0
2026-07-14T07:00,152.3,63.3,23.9,15.3,57.0,562.0
2026-07-14T08:00,207.2,71.2,22.0,16.5,71.0,707.0
2026-07-14T09:00,307.3,86.6,17.4,16.6,97.0,626.0
2026-07-14T10:00,427.5,104.5,11.5,16.1,128.0,436.0
2026-07-14T11:00,555.1,121.1,7.0,15.4,150.0,287.0
2026-07-14T12:00,655.7,133.6,4.9,14.4,156.0,235.0
2026-07-14T13:00,704.1,140.2,4.2,13.2,152.0,225.0
2026-07-14T14:00,720.8,142.5,5.2,12.4,145.0,240.0
2026-07-14T15:00,689.2,138.8,7.8,12.0,136.0,285.0
2026-07-14T16:00,691.0,140.6,12.1,11.9,124.0,354.0
2026-07-14T17:00,465.7,125.7,17.8,15.4,124.0,415.0
2026-07-14T18:00,327.8,111.8,26.2,16.8,103.0,451.0
2026-07-14T19:00,260.8,101.7,37.7,18.7,74.0,479.0
2026-07-14T20:00,212.8,94.8,45.5,20.1,51.0,514.0
2026-07-14T21:00,163.0,81.3,46.0,20.3,41.0,579.0
2026-07-14T22:00,129.9,70.5,42.8,19.9,39.0,650.0
2026-07-14T23:00,121.5,68.9,39.4,19.6,38.0,674.0
2026-07-15T00:00,122.5,66.6,36.9,19.6,39.0,608.0
2026-07-15T01:00,118.3,61.9,34.3,19.7,43.0,494.0
2026-07-15T02:00,115.5,58.8,32.0,19.5,45.0,403.0
2026-07-15T03:00,121.1,58.4,30.1,18.9,43.0,347.0
2026-07-15T04:00,127.1,58.9,28.6,18.1,40.0,313.0
2026-07-15T05:00,76.6,51.5,40.3,19.4,20.0,333.0
2026-07-15T06:00,99.0,53.6,39.8,19.7,26.0,468.0
2026-07-15T07:00,115.9,61.2,38.6,20.1,35.0,658.0
2026-07-15T08:00,149.9,68.7,35.0,19.8,51.0,748.0
2026-07-15T09:00,220.7,82.0,26.4,18.3,82.0,640.0
2026-07-15T10:00,321.3,97.3,15.3,16.2,121.0,432.0
2026-07-15T11:00,424.7,110.6,7.1,14.5,148.0,273.0
2026-07-15T12:00,523.4,122.0,4.0,13.4,155.0,222.0
2026-07-15T13:00,599.8,129.9,3.7,12.7,150.0,220.0
2026-07-15T14:00,651.9,136.0,5.1,12.3,142.0,231.0
2026-07-15T15:00,709.7,142.5,6.4,11.6,135.0,229.0
2026-07-15T16:00,733.9,149.5,9.3,11.2,124.0,240.0
2026-07-15T17:00,523.4,127.1,16.4,13.8,107.0,315.0
2026-07-15T18:00,471.2,130.9,33.8,19.1,82.0,507.0
2026-07-15T19:00,441.4,142.5,57.7,26.5,48.0,763.0
2026-07-15T20:00,415.4,153.2,74.4,31.9,23.0,970.0
2026-07-15T21:00,365.1,149.5,77.4,33.8,15.0,1112.0
2026-07-15T22:00,353.0,138.3,73.3,33.7,16.0,1205.0
2026-07-15T23:00,326.0,128.1,68.5,32.7,17.0,1183.0
