latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.086115,72.85291,8.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (m/s),wind_direction_10m (°)
2026-05-01T23:00,29.1,77,0.00,1008.1,34,2.76,226
2026-05-02T00:00,28.9,78,0.00,1007.3,33,2.48,222
2026-05-02T01:00,28.6,80,0.00,1006.6,13,2.04,202
2026-05-02T02:00,28.2,82,0.00,1006.2,11,1.78,190
2026-05-02T03:00,28.0,82,0.00,1005.8,15,1.55,182
2026-05-02T04:00,27.8,84,0.00,1005.9,35,1.60,176
2026-05-02T05:00,27.7,84,0.00,1005.9,23,1.55,176
2026-05-02T06:00,27.8,85,0.00,1006.3,37,1.62,171
2026-05-02T07:00,28.6,81,0.00,1007.0,26,2.35,178
2026-05-02T08:00,30.0,72,0.00,1007.7,22,3.14,194
2026-05-02T09:00,31.1,65,0.00,1008.2,29,3.67,204
2026-05-02T10:00,31.9,60,0.00,1008.4,36,3.95,212
2026-05-02T11:00,32.2,59,0.00,1008.1,30,3.90,213
2026-05-02T12:00,32.5,59,0.00,1007.7,7,3.98,220
2026-05-02T13:00,32.6,59,0.00,1007.1,9,4.03,227
2026-05-02T14:00,32.7,59,0.00,1006.3,8,4.16,237
2026-05-02T15:00,32.2,61,0.00,1005.5,8,4.17,240
2026-05-02T16:00,31.8,62,0.00,1005.2,3,4.18,245
2026-05-02T17:00,30.8,68,0.00,1004.8,4,4.17,226
2026-05-02T18:00,30.1,71,0.00,1004.9,13,3.97,228
2026-05-02T19:00,29.7,73,0.00,1005.4,38,3.75,228
2026-05-02T20:00,29.7,72,0.00,1005.9,34,3.47,226
2026-05-02T21:00,29.6,72,0.00,1006.4,45,3.40,221
2026-05-02T22:00,29.4,73,0.00,1007.0,48,3.26,216
2026-05-02T23:00,29.2,76,0.00,1006.6,34,3.38,207
2026-05-03T00:00,29.1,76,0.00,1006.3,35,3.60,209
2026-05-03T01:00,29.0,77,0.00,1006.1,34,3.40,210
2026-05-03T02:00,28.8,79,0.00,1006.0,38,3.16,215
2026-05-03T03:00,28.7,79,0.00,1005.8,41,2.91,215
2026-05-03T04:00,28.5,80,0.00,1005.9,25,2.65,212
2026-05-03T05:00,28.6,79,0.00,1006.0,16,2.39,200
2026-05-03T06:00,28.7,78,0.00,1006.4,27,2.21,193
2026-05-03T07:00,29.4,74,0.00,1007.1,48,2.75,196
2026-05-03T08:00,30.6,67,0.00,1007.6,37,3.31,200
2026-05-03T09:00,31.4,63,0.00,1008.2,13,3.45,202
2026-05-03T10:00,32.1,61,0.00,1008.4,5,3.52,215
2026-05-03T11:00,32.3,60,0.00,1007.9,5,3.62,215
2026-05-03T12:00,32.8,58,0.00,1007.3,3,3.70,218
2026-05-03T13:00,32.9,59,0.00,1006.7,1,3.78,223
2026-05-03T14:00,32.7,60,0.00,1005.9,2,3.87,231
2026-05-03T15:00,32.2,64,0.00,1005.4,6,4.11,243
2026-05-03T16:00,31.5,67,0.00,1005.1,6,3.99,248
2026-05-03T17:00,30.6,71,0.00,1004.9,6,3.40,234
2026-05-03T18:00,29.6,77,0.00,1005.2,6,3.07,233
2026-05-03T19:00,29.0,80,0.00,1005.4,19,3.08,223
2026-05-03T20:00,28.9,80,0.00,1006.0,23,3.50,222
2026-05-03T21:00,28.9,79,0.00,1006.7,30,3.63,218
2026-05-03T22:00,28.9,78,0.00,1007.4,24,3.59,219
2026-05-03T23:00,29.1,78,0.00,1007.2,23,3.73,212
2026-05-04T00:00,29.0,78,0.00,1006.8,30,3.52,210
2026-05-04T01:00,28.9,78,0.00,1006.1,26,3.15,205
2026-05-04T02:00,28.8,77,0.00,1005.8,22,3.16,203
2026-05-04T03:00,28.6,78,0.00,1005.5,23,3.00,206
2026-05-04T04:00,28.4,78,0.00,1005.7,25,2.72,212
2026-05-04T05:00,28.4,78,0.00,1005.5,28,3.14,202
2026-05-04T06:00,28.8,76,0.00,1005.9,22,3.31,200
2026-05-04T07:00,29.5,71,0.00,1006.6,17,3.74,208
2026-05-04T08:00,30.5,66,0.00,1007.3,18,3.88,212
2026-05-04T09:00,31.4,61,0.00,1007.7,31,3.94,216
2026-05-04T10:00,32.0,60,0.00,1007.9,9,3.73,219
2026-05-04T11:00,32.5,60,0.00,1007.5,5,3.86,211
2026-05-04T12:00,32.9,59,0.00,1007.3,10,4.12,219
2026-05-04T13:00,32.9,59,0.00,1006.9,20,4.35,226
2026-05-04T14:00,32.8,59,0.00,1006.2,27,4.53,236
2026-05-04T15:00,32.3,60,0.00,1005.5,25,4.45,237
2026-05-04T16:00,31.8,62,0.00,1005.0,30,4.37,237
2026-05-04T17:00,31.1,65,0.00,1004.6,11,3.93,227
2026-05-04T18:00,30.2,69,0.00,1004.8,4,3.64,226
2026-05-04T19:00,29.7,72,0.00,1005.1,18,3.59,219
2026-05-04T20:00,29.6,72,0.00,1005.7,33,3.43,222
2026-05-04T21:00,29.6,72,0.00,1006.4,48,3.29,216
2026-05-04T22:00,29.4,73,0.00,1007.2,48,3.34,212
2026-05-04T23:00,29.4,73,0.00,1006.9,46,3.38,209
2026-05-05T00:00,29.3,73,0.00,1006.6,46,3.44,208
2026-05-05T01:00,29.2,74,0.00,1006.7,49,2.82,207
2026-05-05T02:00,29.2,74,0.00,1006.8,44,2.64,207
2026-05-05T03:00,28.8,76,0.00,1006.7,35,2.55,208
2026-05-05T04:00,28.6,77,0.00,1006.9,36,2.50,213
2026-05-05T05:00,28.6,81,0.00,1007.4,15,2.17,209
2026-05-05T06:00,28.9,77,0.00,1007.8,5,1.68,207
2026-05-05T07:00,29.8,70,0.00,1008.5,7,1.59,208
2026-05-05T08:00,31.0,65,0.00,1008.9,13,2.02,213
2026-05-05T09:00,32.0,60,0.00,1009.0,17,2.28,218
2026-05-05T10:00,32.7,58,0.00,1009.1,10,2.55,227
2026-05-05T11:00,32.8,59,0.00,1008.9,19,3.01,238
2026-05-05T12:00,33.0,58,0.00,1008.6,16,3.48,254
2026-05-05T13:00,32.9,59,0.00,1007.9,11,3.69,261
2026-05-05T14:00,32.8,60,0.00,1007.3,9,3.81,266
2026-05-05T15:00,32.2,63,0.00,1006.6,9,4.00,272
2026-05-05T16:00,31.5,65,0.00,1006.6,9,3.80,279
2026-05-05T17:00,31.0,65,0.00,1006.3,7,3.57,281
2026-05-05T18:00,30.0,69,0.00,1006.6,13,3.24,287
2026-05-05T19:00,29.4,72,0.00,1007.2,12,2.75,289
2026-05-05T20:00,29.1,72,0.00,1007.7,6,2.33,285
2026-05-05T21:00,28.8,73,0.00,1008.1,5,1.87,279
2026-05-05T22:00,28.6,74,0.00,1008.6,10,1.42,280
2026-05-05T23:00,28.6,77,0.00,1008.6,32,1.35,266
2026-05-06T00:00,28.5,78,0.00,1008.3,34,1.40,266
2026-05-06T01:00,28.2,78,0.00,1007.9,42,1.64,258
2026-05-06T02:00,28.0,79,0.00,1007.6,42,1.68,247
2026-05-06T03:00,27.7,79,0.00,1007.6,45,1.50,270
2026-05-06T04:00,27.5,80,0.00,1007.7,37,1.25,299
2026-05-06T05:00,27.3,82,0.00,1007.9,53,0.83,295
2026-05-06T06:00,27.7,78,0.00,1008.4,33,1.18,324
2026-05-06T07:00,28.6,70,0.00,1008.8,14,1.37,350
2026-05-06T08:00,29.8,64,0.00,1008.9,6,1.36,354
2026-05-06T09:00,31.3,54,0.00,1008.9,2,1.39,339
2026-05-06T10:00,32.9,46,0.00,1008.6,0,1.69,304
2026-05-06T11:00,33.0,51,0.00,1008.3,0,2.58,285
2026-05-06T12:00,32.9,56,0.00,1007.4,0,3.76,293
2026-05-06T13:00,32.8,57,0.00,1006.7,1,4.23,299
2026-05-06T14:00,32.7,56,0.00,1005.7,0,4.71,301
2026-05-06T15:00,32.2,61,0.00,1004.9,0,5.12,302
2026-05-06T16:00,31.6,62,0.00,1004.4,0,5.03,307
2026-05-06T17:00,30.9,66,0.00,1004.0,0,4.77,305
2026-05-06T18:00,29.8,73,0.00,1004.0,0,4.40,310
2026-05-06T19:00,29.2,78,0.00,1004.4,1,3.85,316
2026-05-06T20:00,28.9,80,0.00,1004.7,1,3.36,317
2026-05-06T21:00,28.7,82,0.00,1005.3,6,2.34,340
2026-05-06T22:00,28.5,83,0.00,1005.9,17,1.96,4
2026-05-06T23:00,28.5,85,0.00,1005.7,19,1.96,345
2026-05-07T00:00,28.4,86,0.00,1005.2,26,1.71,353
2026-05-07T01:00,28.1,88,0.00,1005.1,27,1.06,8
2026-05-07T02:00,27.9,89,0.00,1004.9,33,0.96,351
2026-05-07T03:00,27.6,90,0.00,1004.7,30,1.33,340
2026-05-07T04:00,27.6,90,0.00,1005.0,22,1.64,340
2026-05-07T05:00,27.0,95,0.00,1005.1,14,1.31,40
2026-05-07T06:00,27.2,93,0.00,1005.7,10,1.20,48
2026-05-07T07:00,28.4,83,0.00,1006.3,2,0.85,40
2026-05-07T08:00,30.5,67,0.00,1006.8,1,1.32,351
2026-05-07T09:00,32.6,57,0.00,1007.1,0,1.82,328
2026-05-07T10:00,33.7,57,0.00,1007.3,2,2.14,286
2026-05-07T11:00,33.6,63,0.00,1007.1,32,3.37,282
2026-05-07T12:00,33.8,59,0.00,1007.2,45,2.17,299
2026-05-07T13:00,33.8,61,0.00,1006.5,46,3.65,289
2026-05-07T14:00,33.7,62,0.00,1005.3,11,4.07,298
2026-05-07T15:00,33.3,62,0.00,1005.0,2,3.88,308
2026-05-07T16:00,33.4,62,0.00,1004.6,5,3.50,317
2026-05-07T17:00,32.5,60,0.00,1004.1,3,3.25,315
2026-05-07T18:00,30.9,68,0.00,1004.4,2,3.16,305
2026-05-07T19:00,29.8,75,0.00,1005.1,4,3.14,307
2026-05-07T20:00,29.4,79,0.00,1005.7,10,3.39,316
2026-05-07T21:00,29.2,81,0.00,1006.1,3,3.22,317
2026-05-07T22:00,29.1,82,0.00,1006.6,1,3.04,318
2026-05-07T23:00,28.8,83,0.00,1007.1,2,0.78,285
2026-05-08T00:00,28.6,85,0.00,1007.0,9,0.74,250
2026-05-08T01:00,28.4,87,0.00,1006.7,22,1.65,268
2026-05-08T02:00,28.1,90,0.00,1006.3,23,1.45,268
2026-05-08T03:00,27.8,91,0.00,1006.3,30,0.81,300
2026-05-08T04:00,27.6,92,0.00,1006.5,36,0.50,354
2026-05-08T05:00,28.1,89,0.00,1006.7,46,1.12,32
2026-05-08T06:00,28.1,89,0.00,1007.1,16,1.46,52
2026-05-08T07:00,28.9,82,0.00,1007.5,0,1.43,78
2026-05-08T08:00,30.8,68,0.00,1008.0,5,0.92,103
2026-05-08T09:00,33.1,53,0.00,1008.2,2,0.45,360
2026-05-08T10:00,35.1,43,0.00,1008.2,0,1.19,298
2026-05-08T11:00,35.1,52,0.00,1007.4,63,2.43,279
2026-05-08T12:00,34.4,59,0.00,1007.0,53,3.34,287
2026-05-08T13:00,34.7,57,0.00,1006.2,10,4.31,292
2026-05-08T14:00,33.8,58,0.00,1005.6,70,5.09,303
2026-05-08T15:00,33.7,59,0.00,1004.9,9,4.70,315
2026-05-08T16:00,33.2,58,0.00,1004.7,26,4.40,320
2026-05-08T17:00,32.5,62,0.00,1004.2,6,4.58,321
2026-05-08T18:00,30.9,73,0.00,1004.3,2,4.57,323
2026-05-08T19:00,30.0,80,0.00,1004.6,2,4.09,327
2026-05-08T20:00,29.7,83,0.00,1005.9,0,2.59,341
2026-05-08T21:00,29.7,82,0.00,1006.7,0,1.31,7
2026-05-08T22:00,29.6,78,0.00,1007.2,9,0.91,9
2026-05-08T23:00,29.6,78,0.00,1006.8,43,1.08,304
2026-05-09T00:00,29.2,79,0.00,1006.6,80,1.15,326
2026-05-09T01:00,29.1,80,0.00,1006.3,67,1.16,335
2026-05-09T02:00,28.8,83,0.00,1006.1,28,1.24,346
2026-05-09T03:00,28.4,86,0.00,1006.3,22,1.36,354
2026-05-09T04:00,27.9,89,0.00,1006.4,26,0.80,360
2026-05-09T05:00,27.9,93,0.00,1006.5,18,1.77,317
2026-05-09T06:00,28.4,90,0.00,1007.0,13,1.79,333
2026-05-09T07:00,29.6,80,0.00,1007.7,0,1.11,8
2026-05-09T08:00,31.6,64,0.00,1008.2,0,1.14,15
2026-05-09T09:00,34.3,48,0.00,1008.6,0,1.15,342
2026-05-09T10:00,36.3,39,0.00,1008.4,0,1.74,319
2026-05-09T11:00,35.8,51,0.00,1007.7,5,2.64,299
2026-05-09T12:00,36.2,55,0.00,1007.0,14,3.44,298
2026-05-09T13:00,36.1,54,0.00,1006.3,20,4.36,297
2026-05-09T14:00,35.4,49,0.00,1005.4,77,4.84,308
2026-05-09T15:00,35.0,48,0.00,1004.7,25,4.32,300
2026-05-09T16:00,34.5,49,0.00,1004.5,20,3.91,295
2026-05-09T17:00,33.1,53,0.00,1004.8,24,3.11,266
2026-05-09T18:00,31.9,60,0.00,1005.3,18,2.86,282
2026-05-09T19:00,30.9,66,0.00,1005.7,2,2.60,286
2026-05-09T20:00,30.6,69,0.00,1006.4,4,2.40,301
2026-05-09T21:00,30.4,68,0.00,1006.7,1,2.68,303
2026-05-09T22:00,30.1,68,0.00,1007.1,0,1.76,305
2026-05-09T23:00,29.6,73,0.00,1007.4,0,0.46,311
2026-05-10T00:00,29.3,77,0.00,1007.2,2,0.92,315
2026-05-10T01:00,28.8,81,0.00,1006.6,12,0.90,326
2026-05-10T02:00,28.4,84,0.00,1006.2,2,1.42,328
2026-05-10T03:00,27.7,89,0.00,1006.0,0,0.40,30
2026-05-10T04:00,27.3,90,0.00,1005.8,0,0.34,63
2026-05-10T05:00,27.3,89,0.00,1005.9,0,0.85,357
2026-05-10T06:00,28.1,85,0.00,1006.2,0,1.12,350
2026-05-10T07:00,29.6,75,0.00,1006.7,0,1.11,352
2026-05-10T08:00,31.8,57,0.00,1007.1,0,1.25,358
2026-05-10T09:00,34.1,46,0.00,1007.2,0,1.17,340
2026-05-10T10:00,35.9,41,0.00,1006.7,0,1.88,320
2026-05-10T11:00,36.2,46,0.00,1006.2,0,2.22,301
2026-05-10T12:00,36.2,53,0.00,1005.4,11,3.53,297
2026-05-10T13:00,35.7,52,0.00,1004.8,38,4.38,302
2026-05-10T14:00,34.9,48,0.00,1004.2,28,4.71,311
2026-05-10T15:00,35.3,46,0.00,1003.1,18,4.75,311
2026-05-10T16:00,34.7,47,0.00,1002.4,9,5.06,317
2026-05-10T17:00,33.4,52,0.00,1002.3,16,4.70,308
2026-05-10T18:00,32.3,58,0.00,1002.6,19,4.35,308
2026-05-10T19:00,31.5,65,0.00,1003.1,17,3.84,302
2026-05-10T20:00,31.3,65,0.00,1003.8,16,3.83,306
2026-05-10T21:00,30.8,70,0.00,1004.4,5,4.07,314
2026-05-10T22:00,30.6,68,0.00,1004.8,2,2.90,328
2026-05-10T23:00,30.3,71,0.00,1005.0,1,0.71,352
2026-05-11T00:00,30.1,72,0.00,1004.2,0,1.61,330
2026-05-11T01:00,29.5,73,0.00,1004.0,0,0.75,360
2026-05-11T02:00,29.2,73,0.00,1004.0,6,0.32,162
2026-05-11T03:00,29.3,73,0.00,1004.1,15,1.35,149
2026-05-11T04:00,29.0,76,0.00,1004.1,5,1.06,172
2026-05-11T05:00,28.9,80,0.00,1004.6,27,0.83,155
2026-05-11T06:00,29.2,81,0.00,1005.3,4,0.89,117
2026-05-11T07:00,30.3,77,0.00,1006.2,2,0.63,119
2026-05-11T08:00,32.7,58,0.00,1006.6,0,0.39,50
2026-05-11T09:00,35.4,43,0.00,1006.7,1,1.02,349
2026-05-11T10:00,37.3,36,0.00,1006.5,8,1.68,323
2026-05-11T11:00,37.9,37,0.00,1006.3,5,2.58,285
2026-05-11T12:00,37.2,42,0.00,1005.8,85,3.80,268
2026-05-11T13:00,35.7,47,0.00,1005.3,34,5.05,271
2026-05-11T14:00,35.7,46,0.00,1004.6,11,5.29,285
2026-05-11T15:00,34.3,49,0.00,1003.7,5,5.81,285
2026-05-11T16:00,33.4,55,0.00,1003.4,45,5.57,295
2026-05-11T17:00,33.2,51,0.00,1003.1,14,4.84,301
2026-05-11T18:00,31.7,58,0.00,1003.4,4,4.14,313
2026-05-11T19:00,30.7,71,0.00,1003.6,2,2.91,309
2026-05-11T20:00,30.3,76,0.00,1004.6,66,2.06,311
2026-05-11T21:00,30.2,76,0.00,1005.4,88,2.29,328
2026-05-11T22:00,30.1,75,0.00,1005.7,60,0.72,335
2026-05-11T23:00,29.7,78,0.00,1005.6,42,0.05,270
2026-05-12T00:00,29.4,78,0.00,1005.2,6,0.18,304
2026-05-12T01:00,29.1,77,0.00,1004.8,0,0.50,186
2026-05-12T02:00,28.8,79,0.00,1004.6,0,0.69,210
2026-05-12T03:00,28.5,80,0.00,1004.6,0,0.65,184
2026-05-12T04:00,28.5,80,0.00,1004.5,0,1.10,175
2026-05-12T05:00,28.4,85,0.00,1004.8,2,1.46,164
2026-05-12T06:00,28.5,87,0.00,1005.2,18,1.29,167
2026-05-12T07:00,29.6,82,0.00,1005.9,0,1.17,170
2026-05-12T08:00,31.4,70,0.00,1006.3,0,0.61,215
2026-05-12T09:00,33.2,60,0.00,1006.7,0,1.10,267
2026-05-12T10:00,34.4,54,0.00,1006.4,0,2.41,275
2026-05-12T11:00,34.5,56,0.00,1005.6,0,3.29,279
2026-05-12T12:00,34.3,55,0.00,1005.0,0,4.06,284
2026-05-12T13:00,33.9,58,0.00,1004.2,4,4.64,281
2026-05-12T14:00,33.4,61,0.00,1003.3,7,4.47,288
2026-05-12T15:00,33.1,61,0.00,1002.4,8,4.66,294
2026-05-12T16:00,32.4,66,0.00,1001.8,3,4.92,297
2026-05-12T17:00,32.3,64,0.00,1001.2,2,4.14,297
2026-05-12T18:00,31.5,66,0.00,1001.9,3,3.13,309
2026-05-12T19:00,30.7,72,0.00,1002.1,1,3.20,304
2026-05-12T20:00,30.4,75,0.00,1003.0,6,2.97,318
2026-05-12T21:00,30.0,81,0.00,1003.7,4,2.91,311
2026-05-12T22:00,29.8,82,0.00,1004.3,41,2.30,326
2026-05-12T23:00,29.7,83,0.00,1003.9,59,1.22,325
2026-05-13T00:00,29.6,83,0.00,1003.4,98,1.43,299
2026-05-13T01:00,29.6,83,0.00,1003.1,88,0.53,319
2026-05-13T02:00,29.6,82,0.00,1003.1,100,0.51,209
2026-05-13T03:00,29.5,83,0.00,1003.2,84,1.10,210
2026-05-13T04:00,29.6,82,0.00,1003.8,58,2.00,202
2026-05-13T05:00,29.7,78,0.00,1003.9,88,1.94,192
2026-05-13T06:00,29.6,77,0.00,1004.3,83,2.33,189
2026-05-13T07:00,30.2,74,0.00,1005.1,100,2.24,204
2026-05-13T08:00,31.0,70,0.00,1005.6,100,2.48,205
2026-05-13T09:00,31.4,68,0.00,1006.2,94,2.71,218
2026-05-13T10:00,32.6,63,0.00,1006.3,98,3.08,227
2026-05-13T11:00,32.2,65,0.00,1005.7,100,3.08,226
2026-05-13T12:00,32.3,65,0.00,1005.0,96,3.38,236
2026-05-13T13:00,33.2,63,0.00,1003.9,89,3.86,251
2026-05-13T14:00,32.6,66,0.00,1003.6,92,3.10,267
2026-05-13T15:00,32.1,67,0.00,1003.2,9,3.40,271
2026-05-13T16:00,32.1,68,0.00,1002.7,9,4.17,276
2026-05-13T17:00,31.7,71,0.00,1001.9,4,3.92,275
2026-05-13T18:00,30.6,73,0.00,1002.0,0,3.52,276
2026-05-13T19:00,29.9,79,0.00,1002.5,5,3.00,272
2026-05-13T20:00,29.9,79,0.00,1003.6,26,2.57,262
2026-05-13T21:00,30.0,77,0.00,1004.5,41,2.50,250
2026-05-13T22:00,30.0,76,0.00,1005.0,41,2.37,252
2026-05-13T23:00,29.7,75,0.00,1005.0,100,2.37,222
2026-05-14T00:00,29.6,75,0.00,1004.5,100,2.47,225
2026-05-14T01:00,29.5,76,0.00,1003.6,95,2.02,224
2026-05-14T02:00,29.4,77,0.00,1003.1,86,1.54,234
2026-05-14T03:00,29.4,76,0.00,1002.8,84,1.15,236
2026-05-14T04:00,29.4,76,0.00,1002.8,84,0.95,252
2026-05-14T05:00,29.2,79,0.00,1003.1,95,0.34,153
2026-05-14T06:00,29.3,78,0.00,1003.7,90,0.68,144
2026-05-14T07:00,29.9,76,0.00,1004.3,80,0.51,191
2026-05-14T08:00,31.3,69,0.00,1004.7,95,0.81,248
2026-05-14T09:00,32.5,63,0.00,1005.1,68,1.50,266
2026-05-14T10:00,33.1,61,0.00,1005.2,55,2.31,275
2026-05-14T11:00,33.2,63,0.00,1004.9,35,3.11,274
2026-05-14T12:00,33.3,62,0.00,1004.2,48,3.83,287
2026-05-14T13:00,33.6,58,0.00,1003.6,67,4.34,291
2026-05-14T14:00,33.3,59,0.00,1002.9,86,4.62,292
2026-05-14T15:00,32.9,61,0.00,1002.3,97,4.70,294
2026-05-14T16:00,32.3,63,0.00,1001.8,84,4.65,295
2026-05-14T17:00,31.8,64,0.00,1002.1,90,4.48,294
2026-05-14T18:00,30.9,68,0.00,1002.4,58,4.19,293
2026-05-14T19:00,30.2,74,0.00,1002.9,5,3.78,294
2026-05-14T20:00,30.0,76,0.00,1003.5,6,3.34,294
2026-05-14T21:00,29.8,78,0.00,1004.2,95,2.74,288
2026-05-14T22:00,29.8,78,0.00,1004.9,88,2.44,285
2026-05-14T23:00,29.6,76,0.00,1004.6,86,2.35,294
2026-05-15T00:00,29.5,77,0.00,1004.1,76,2.29,306
2026-05-15T01:00,29.3,79,0.00,1003.6,60,1.89,302
2026-05-15T02:00,29.2,80,0.00,1003.2,41,1.96,302
2026-05-15T03:00,29.1,80,0.00,1003.3,67,2.37,312
2026-05-15T04:00,29.1,80,0.00,1003.6,92,2.45,321
2026-05-15T05:00,29.3,79,0.00,1004.0,37,2.21,322
2026-05-15T06:00,29.2,80,0.00,1004.9,34,1.96,322
2026-05-15T07:00,30.0,75,0.00,1005.7,59,2.28,322
2026-05-15T08:00,30.9,70,0.00,1006.2,56,2.66,319
2026-05-15T09:00,31.5,67,0.00,1006.8,53,2.56,309
2026-05-15T10:00,32.2,64,0.00,1007.3,74,2.64,285
2026-05-15T11:00,32.1,64,0.00,1007.3,91,3.39,279
2026-05-15T12:00,32.7,60,0.00,1006.7,76,3.52,281
2026-05-15T13:00,33.0,59,0.00,1005.5,88,3.90,280
2026-05-15T14:00,32.7,62,0.00,1004.7,91,4.18,281
2026-05-15T15:00,32.4,63,0.00,1004.1,51,3.97,284
2026-05-15T16:00,32.1,64,0.00,1003.6,45,3.65,287
2026-05-15T17:00,31.6,66,0.00,1003.7,2,3.41,281
2026-05-15T18:00,30.6,71,0.00,1004.0,0,3.31,285
2026-05-15T19:00,30.1,74,0.00,1004.1,1,3.17,286
2026-05-15T20:00,29.8,75,0.00,1004.8,5,3.31,290
2026-05-15T21:00,29.7,77,0.00,1005.3,21,3.38,299
2026-05-15T22:00,29.5,77,0.00,1005.6,23,3.34,305
2026-05-15T23:00,29.1,77,0.00,1005.1,21,2.87,319
2026-05-16T00:00,28.9,76,0.00,1004.8,29,2.79,327
2026-05-16T01:00,29.1,74,0.00,1004.4,70,2.54,328
2026-05-16T02:00,29.0,74,0.00,1004.1,91,2.24,336
2026-05-16T03:00,28.9,75,0.00,1003.6,71,2.10,342
2026-05-16T04:00,28.9,76,0.00,1004.0,85,1.82,352
2026-05-16T05:00,28.8,79,0.00,1004.3,59,1.60,4
2026-05-16T06:00,28.8,80,0.00,1004.6,44,1.65,2
2026-05-16T07:00,29.9,73,0.00,1005.3,36,2.24,350
2026-05-16T08:00,31.4,64,0.00,1005.6,66,3.20,340
2026-05-16T09:00,32.8,57,0.00,1005.7,93,3.69,335
2026-05-16T10:00,33.9,52,0.00,1005.7,99,3.84,325
2026-05-16T11:00,33.5,57,0.00,1005.3,53,4.39,311
2026-05-16T12:00,33.2,60,0.00,1004.9,88,4.72,306
2026-05-16T13:00,33.4,59,0.00,1004.3,88,4.94,306
2026-05-16T14:00,33.2,59,0.00,1003.4,94,5.20,305
2026-05-16T15:00,32.6,62,0.00,1002.9,37,5.20,305
2026-05-16T16:00,31.8,67,0.00,1002.6,68,4.86,307
2026-05-16T17:00,31.6,69,0.00,1002.3,18,4.60,304
2026-05-16T18:00,30.5,74,0.00,1002.5,41,4.40,309
2026-05-16T19:00,29.9,76,0.00,1002.9,33,4.21,313
2026-05-16T20:00,29.8,78,0.00,1003.6,23,3.93,312
2026-05-16T21:00,29.6,79,0.00,1004.5,55,3.29,313
2026-05-16T22:00,29.5,81,0.00,1005.2,48,2.48,318
2026-05-16T23:00,29.3,81,0.00,1005.4,79,2.02,318
2026-05-17T00:00,29.2,82,0.00,1005.1,91,2.48,318
2026-05-17T01:00,29.1,82,0.00,1004.8,97,2.65,314
2026-05-17T02:00,29.0,82,0.00,1004.5,32,2.83,314
2026-05-17T03:00,28.9,82,0.00,1004.4,23,2.23,314
2026-05-17T04:00,28.6,85,0.00,1004.6,22,1.41,315
2026-05-17T05:00,28.7,83,0.00,1005.0,60,1.04,305
2026-05-17T06:00,28.9,81,0.00,1005.4,55,1.28,309
2026-05-17T07:00,29.8,75,0.00,1006.0,51,1.70,315
2026-05-17T08:00,31.3,66,0.00,1006.3,91,1.88,318
2026-05-17T09:00,32.4,61,0.00,1006.7,99,1.88,310
2026-05-17T10:00,33.3,59,0.00,1006.6,90,2.85,301
2026-05-17T11:00,33.4,62,0.00,1006.5,82,3.49,297
2026-05-17T12:00,33.0,65,0.00,1005.9,30,3.86,301
2026-05-17T13:00,33.3,62,0.00,1005.1,4,4.25,298
2026-05-17T14:00,33.4,62,0.00,1004.1,33,4.54,294
2026-05-17T15:00,32.8,64,0.00,1003.2,85,4.81,298
2026-05-17T16:00,32.2,67,0.00,1002.7,46,4.88,303
2026-05-17T17:00,31.7,70,0.00,1002.6,13,4.77,303
2026-05-17T18:00,30.9,74,0.00,1002.8,18,4.08,303
2026-05-17T19:00,30.4,77,0.00,1003.3,59,2.84,294
2026-05-17T20:00,30.0,80,0.00,1004.1,11,3.10,291
2026-05-17T21:00,29.9,82,0.00,1005.1,6,2.91,289
2026-05-17T22:00,29.6,82,0.00,1005.5,10,2.90,302
2026-05-17T23:00,29.5,80,0.00,1005.2,5,2.34,320
2026-05-18T00:00,29.2,81,0.00,1004.7,1,1.71,328
2026-05-18T01:00,28.8,82,0.00,1004.0,20,1.32,335
2026-05-18T02:00,28.4,85,0.00,1003.3,41,0.35,8
2026-05-18T03:00,28.2,86,0.00,1003.4,92,0.11,297
2026-05-18T04:00,28.2,86,0.00,1003.9,100,0.16,252
2026-05-18T05:00,28.6,82,0.00,1004.2,97,1.19,195
2026-05-18T06:00,29.0,80,0.00,1004.8,92,1.14,203
2026-05-18T07:00,30.0,76,0.00,1005.5,71,0.80,180
2026-05-18T08:00,31.4,69,0.00,1006.0,87,1.02,191
2026-05-18T09:00,32.7,62,0.00,1006.2,48,1.15,214
2026-05-18T10:00,33.4,60,0.00,1006.3,91,2.14,249
2026-05-18T11:00,33.4,61,0.00,1006.0,91,2.93,250
2026-05-18T12:00,33.3,64,0.00,1005.4,34,3.50,260
2026-05-18T13:00,33.1,66,0.00,1004.6,71,3.95,271
2026-05-18T14:00,32.9,65,0.00,1003.8,58,4.48,281
2026-05-18T15:00,32.7,65,0.00,1003.5,77,4.52,288
2026-05-18T16:00,32.2,67,0.00,1003.1,68,4.23,294
2026-05-18T17:00,31.7,68,0.00,1002.7,0,4.70,297
2026-05-18T18:00,30.9,71,0.00,1003.1,3,4.19,306
2026-05-18T19:00,30.3,74,0.00,1003.8,11,2.80,311
2026-05-18T20:00,30.0,76,0.00,1004.1,5,2.27,311
2026-05-18T21:00,29.7,79,0.00,1004.8,46,2.20,319
