latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.099998,72.90001,8.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-19T19:30,22.8,11.1,258.0,7.9,5.6,46.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-06-17T08:00,40.5,16.3,7.4,7.9,52.0,255.0
2026-06-17T09:00,40.6,16.6,6.6,7.9,64.0,232.0
2026-06-17T10:00,40.2,17.0,5.3,7.5,79.0,187.0
2026-06-17T11:00,38.9,17.3,4.3,7.1,90.0,153.0
2026-06-17T12:00,36.7,17.1,3.9,6.8,93.0,140.0
2026-06-17T13:00,33.5,16.1,3.8,6.4,91.0,136.0
2026-06-17T14:00,29.9,14.9,4.1,6.1,86.0,137.0
2026-06-17T15:00,25.7,13.4,4.8,5.7,78.0,145.0
2026-06-17T16:00,22.5,12.0,5.9,5.4,68.0,157.0
2026-06-17T17:00,29.0,14.5,6.2,5.0,58.0,166.0
2026-06-17T18:00,27.4,13.8,6.3,4.8,54.0,167.0
2026-06-17T19:00,27.1,13.5,6.5,4.6,49.0,165.0
2026-06-17T20:00,28.2,13.8,6.4,4.4,46.0,163.0
2026-06-17T21:00,30.3,14.6,5.9,4.2,45.0,164.0
2026-06-17T22:00,31.2,14.9,5.1,4.0,46.0,165.0
2026-06-17T23:00,32.8,15.4,4.5,3.8,47.0,162.0
2026-06-18T00:00,32.5,15.2,4.3,3.6,47.0,151.0
2026-06-18T01:00,31.9,14.8,4.3,3.4,46.0,137.0
2026-06-18T02:00,33.1,15.1,4.5,3.4,46.0,129.0
2026-06-18T03:00,33.8,15.4,4.9,3.7,45.0,132.0
2026-06-18T04:00,34.0,15.5,5.6,4.1,45.0,140.0
2026-06-18T05:00,32.6,15.0,5.4,4.7,46.0,151.0
2026-06-18T06:00,33.6,15.4,6.5,6.2,47.0,166.0
2026-06-18T07:00,35.4,16.5,8.0,8.3,48.0,183.0
2026-06-18T08:00,38.3,18.3,8.6,9.6,53.0,191.0
2026-06-18T09:00,41.2,20.0,7.6,9.5,65.0,181.0
2026-06-18T10:00,43.9,21.8,5.7,8.7,80.0,161.0
2026-06-18T11:00,46.6,23.2,4.3,7.8,90.0,146.0
2026-06-18T12:00,45.6,22.8,3.7,7.0,91.0,141.0
2026-06-18T13:00,44.9,22.2,3.6,6.2,88.0,141.0
2026-06-18T14:00,43.1,21.1,3.8,5.6,83.0,143.0
2026-06-18T15:00,41.6,20.3,4.5,5.3,77.0,149.0
2026-06-18T16:00,39.8,19.4,5.5,5.1,68.0,159.0
2026-06-18T17:00,33.6,17.2,6.7,5.6,63.0,166.0
2026-06-18T18:00,32.7,16.7,7.5,6.0,58.0,171.0
2026-06-18T19:00,31.3,16.0,8.5,6.4,50.0,173.0
2026-06-18T20:00,30.3,15.7,9.0,6.7,45.0,173.0
2026-06-18T21:00,28.9,15.2,8.6,6.5,44.0,168.0
2026-06-18T22:00,27.9,14.8,7.7,6.1,44.0,159.0
2026-06-18T23:00,26.7,14.2,6.9,5.8,45.0,150.0
2026-06-19T00:00,25.4,13.6,6.3,5.6,45.0,138.0
2026-06-19T01:00,24.9,13.3,5.8,5.4,45.0,126.0
2026-06-19T02:00,24.2,12.9,5.5,5.3,45.0,118.0
2026-06-19T03:00,24.0,12.9,5.4,5.2,45.0,118.0
2026-06-19T04:00,23.7,12.8,5.4,5.3,44.0,123.0
2026-06-19T05:00,25.1,13.8,6.5,5.8,42.0,133.0
2026-06-19T06:00,25.5,14.3,7.3,7.3,43.0,155.0
2026-06-19T07:00,26.1,15.0,8.3,9.4,44.0,181.0
2026-06-19T08:00,26.7,15.5,8.7,10.8,50.0,196.0
2026-06-19T09:00,27.9,16.7,7.8,11.0,64.0,187.0
2026-06-19T10:00,29.6,18.2,6.2,10.6,82.0,165.0
2026-06-19T11:00,30.4,19.0,5.0,10.0,94.0,148.0
2026-06-19T12:00,30.2,18.9,4.4,9.2,97.0,142.0
2026-06-19T13:00,28.9,18.0,4.1,8.2,94.0,140.0
2026-06-19T14:00,27.7,16.9,4.2,7.4,89.0,141.0
2026-06-19T15:00,26.7,16.1,4.8,6.8,81.0,146.0
2026-06-19T16:00,26.0,15.2,5.7,6.3,70.0,154.0
2026-06-19T17:00,21.7,12.7,6.5,6.5,60.0,162.0
2026-06-19T18:00,20.7,11.7,7.1,6.4,55.0,168.0
2026-06-19T19:00,20.5,11.4,7.9,6.4,49.0,173.0
2026-06-19T20:00,20.7,11.3,8.5,6.4,44.0,176.0
2026-06-19T21:00,20.9,11.3,8.8,6.7,42.0,177.0
2026-06-19T22:00,21.1,11.5,8.8,7.1,42.0,175.0
2026-06-19T23:00,21.2,11.6,8.8,7.3,42.0,170.0
2026-06-20T00:00,21.3,11.6,8.6,7.2,42.0,157.0
2026-06-20T01:00,21.4,11.5,8.2,6.9,42.0,140.0
2026-06-20T02:00,21.5,11.5,8.1,6.9,42.0,129.0
2026-06-20T03:00,21.6,11.6,8.4,7.3,41.0,127.0
2026-06-20T04:00,21.4,11.6,8.8,8.0,40.0,131.0
2026-06-20T05:00,20.9,11.5,8.9,8.0,40.0,141.0
2026-06-20T06:00,21.3,11.8,9.1,8.7,41.0,163.0
2026-06-20T07:00,21.2,11.8,9.3,9.7,42.0,191.0
2026-06-20T08:00,21.5,12.2,9.0,10.2,48.0,206.0
2026-06-20T09:00,22.8,13.3,7.8,9.9,62.0,195.0
2026-06-20T10:00,24.7,14.8,6.1,9.2,81.0,171.0
2026-06-20T11:00,26.4,16.2,4.8,8.5,95.0,152.0
2026-06-20T12:00,27.1,16.8,4.3,7.8,101.0,144.0
2026-06-20T13:00,27.4,16.9,4.1,7.0,101.0,140.0
2026-06-20T14:00,25.8,15.7,4.3,6.3,97.0,140.0
2026-06-20T15:00,24.3,14.5,4.8,5.7,86.0,146.0
2026-06-20T16:00,22.4,13.1,5.6,5.1,71.0,156.0
2026-06-20T17:00,20.5,11.8,6.3,4.8,58.0,163.0
2026-06-20T18:00,19.0,10.7,6.5,4.8,54.0,165.0
2026-06-20T19:00,18.2,10.3,6.7,4.9,47.0,164.0
2026-06-20T20:00,17.8,9.8,6.9,5.0,43.0,164.0
2026-06-20T21:00,17.7,9.8,6.9,5.2,42.0,166.0
2026-06-20T22:00,18.2,10.2,6.8,5.5,43.0,168.0
2026-06-20T23:00,18.5,10.3,6.6,5.7,43.0,167.0
2026-06-21T00:00,18.5,10.2,6.4,5.6,43.0,160.0
2026-06-21T01:00,18.7,10.4,6.1,5.3,42.0,150.0
2026-06-21T02:00,18.5,10.3,6.0,5.1,42.0,141.0
2026-06-21T03:00,18.2,10.1,6.1,5.0,41.0,132.0
2026-06-21T04:00,18.0,10.0,6.4,4.9,41.0,123.0
2026-06-21T05:00,16.4,9.7,6.5,4.9,40.0,123.0
2026-06-21T06:00,15.9,9.6,7.1,5.6,39.0,141.0
2026-06-21T07:00,16.4,10.0,7.8,6.7,39.0,167.0
2026-06-21T08:00,17.0,10.7,8.1,7.7,43.0,182.0
2026-06-21T09:00,18.0,11.7,7.4,8.6,56.0,176.0
2026-06-21T10:00,20.0,13.4,6.1,9.5,75.0,159.0
2026-06-21T11:00,22.1,15.3,5.1,9.9,91.0,144.0
2026-06-21T12:00,24.4,17.3,4.4,9.5,104.0,135.0
2026-06-21T13:00,24.7,17.7,4.0,8.7,115.0,128.0
2026-06-21T14:00,23.5,16.8,3.9,7.9,118.0,125.0
2026-06-21T15:00,21.5,15.3,4.3,7.1,109.0,128.0
2026-06-21T16:00,19.3,13.6,5.1,6.4,92.0,135.0
2026-06-21T17:00,9.4,6.9,5.6,4.1,54.0,140.0
2026-06-21T18:00,8.8,6.5,6.6,4.7,49.0,142.0
2026-06-21T19:00,8.6,6.4,8.0,5.6,42.0,143.0
2026-06-21T20:00,8.9,6.7,9.0,6.4,37.0,143.0
2026-06-21T21:00,9.5,7.2,9.4,7.1,35.0,144.0
2026-06-21T22:00,10.0,7.5,9.6,7.6,35.0,145.0
2026-06-21T23:00,10.1,7.3,9.5,7.9,35.0,144.0
2026-06-22T00:00,10.2,7.3,9.1,7.7,35.0,137.0
2026-06-22T01:00,8.8,6.3,8.6,7.2,36.0,127.0
2026-06-22T02:00,8.6,6.2,8.2,6.9,37.0,123.0
2026-06-22T03:00,7.7,5.5,8.2,6.6,37.0,125.0
2026-06-22T04:00,6.8,4.9,8.3,6.6,36.0,133.0
2026-06-22T05:00,6.1,4.6,7.1,5.9,38.0,149.0
2026-06-22T06:00,6.2,4.9,8.5,7.8,36.0,184.0
2026-06-22T07:00,7.1,6.0,10.4,10.5,34.0,228.0
2026-06-22T08:00,7.7,6.8,11.6,13.0,39.0,255.0
2026-06-22T09:00,8.4,7.5,11.4,15.4,56.0,250.0
2026-06-22T10:00,10.3,9.2,10.4,17.7,80.0,226.0
2026-06-22T11:00,13.6,12.2,9.2,18.6,98.0,203.0
2026-06-22T12:00,16.0,13.9,7.8,17.1,108.0,181.0
2026-06-22T13:00,17.9,15.0,6.2,14.2,113.0,158.0
2026-06-22T14:00,15.5,13.0,5.2,11.6,112.0,147.0
2026-06-22T15:00,14.6,11.7,5.3,9.8,100.0,152.0
2026-06-22T16:00,13.6,10.4,6.0,8.3,82.0,169.0
2026-06-22T17:00,13.6,10.1,8.0,9.3,70.0,190.0
2026-06-22T18:00,14.1,10.5,9.9,9.7,62.0,221.0
2026-06-22T19:00,13.1,9.8,12.4,10.3,51.0,257.0
2026-06-22T20:00,12.8,9.6,14.5,11.0,42.0,280.0
2026-06-22T21:00,13.4,10.3,15.7,11.9,38.0,281.0
2026-06-22T22:00,13.1,10.0,16.4,12.8,36.0,268.0
2026-06-22T23:00,12.3,9.6,16.5,13.3,35.0,248.0
2026-06-23T00:00,10.4,8.3,15.8,13.0,35.0,218.0
2026-06-23T01:00,9.3,7.5,14.5,12.2,37.0,182.0
2026-06-23T02:00,9.0,7.2,13.5,11.6,38.0,154.0
2026-06-23T03:00,8.1,6.4,12.9,11.0,38.0,134.0
2026-06-23T04:00,7.6,6.0,12.5,10.5,39.0,123.0
2026-06-23T05:00,5.9,5.0,10.4,9.5,42.0,139.0
2026-06-23T06:00,6.4,5.6,11.9,11.0,41.0,212.0
2026-06-23T07:00,7.2,6.5,13.9,13.1,41.0,314.0
2026-06-23T08:00,8.0,7.4,15.4,15.3,42.0,373.0
2026-06-23T09:00,10.3,9.7,16.0,17.6,47.0,345.0
2026-06-23T10:00,10.5,10.0,16.1,19.9,55.0,275.0
2026-06-23T11:00,10.1,10.0,15.8,21.3,62.0,232.0
2026-06-23T12:00,9.7,9.7,14.9,21.3,69.0,246.0
2026-06-23T13:00,9.7,9.6,13.6,20.4,76.0,286.0
2026-06-23T14:00,10.1,10.0,12.8,18.6,79.0,326.0
2026-06-23T15:00,9.3,8.7,12.9,15.4,76.0,344.0
2026-06-23T16:00,9.6,8.7,13.5,11.3,69.0,362.0
2026-06-23T17:00,9.4,8.8,17.1,13.0,57.0,414.0
2026-06-23T18:00,9.7,8.8,17.2,12.1,54.0,542.0
2026-06-23T19:00,11.1,9.1,17.2,10.7,50.0,705.0
2026-06-23T20:00,14.6,10.0,16.6,9.4,48.0,811.0
2026-06-23T21:00,18.7,11.2,15.0,8.1,48.0,824.0
2026-06-23T22:00,26.1,12.7,12.9,6.9,50.0,780.0
2026-06-23T23:00,33.4,13.4,11.0,5.9,51.0,698.0
2026-06-24T00:00,30.9,12.2,9.6,5.3,51.0,555.0
2026-06-24T01:00,27.8,11.3,8.3,4.9,52.0,374.0
2026-06-24T02:00,24.5,10.3,7.3,4.5,52.0,237.0
2026-06-24T03:00,29.2,11.1,6.2,3.9,54.0,169.0
2026-06-24T04:00,31.7,11.1,5.4,3.2,55.0,145.0
2026-06-24T05:00,20.9,8.4,7.6,6.0,57.0,179.0
2026-06-24T06:00,19.7,9.3,11.5,9.6,53.0,326.0
2026-06-24T07:00,17.7,10.2,16.8,14.7,47.0,531.0
2026-06-24T08:00,16.2,10.3,20.9,19.3,43.0,641.0
2026-06-24T09:00,16.8,12.1,22.9,23.3,42.0,559.0
2026-06-24T10:00,16.2,12.9,23.6,26.8,44.0,383.0
2026-06-24T11:00,15.5,12.4,23.0,28.2,47.0,253.0
2026-06-24T12:00,15.8,12.0,20.3,26.1,54.0,233.0
2026-06-24T13:00,18.7,12.1,16.3,21.8,64.0,260.0
2026-06-24T14:00,26.0,13.8,13.6,18.0,70.0,285.0
2026-06-24T15:00,29.0,14.9,13.6,15.5,69.0,291.0
2026-06-24T16:00,32.6,15.3,14.8,13.5,65.0,296.0
2026-06-24T17:00,35.3,15.1,15.6,12.0,60.0,299.0
2026-06-24T18:00,36.9,14.4,15.3,11.1,56.0,301.0
2026-06-24T19:00,36.2,13.9,14.7,10.7,51.0,303.0
2026-06-24T20:00,39.5,14.1,14.0,10.5,48.0,305.0
2026-06-24T21:00,34.8,12.9,13.4,10.6,46.0,314.0
2026-06-24T22:00,30.7,12.5,12.8,11.0,45.0,325.0
2026-06-24T23:00,30.4,12.7,12.2,11.1,44.0,317.0
2026-06-25T00:00,31.8,13.2,11.4,10.6,43.0,275.0
2026-06-25T01:00,32.2,13.5,10.7,9.7,43.0,215.0
2026-06-25T02:00,32.4,13.7,10.1,9.2,43.0,170.0
2026-06-25T03:00,32.6,13.6,9.8,9.1,43.0,151.0
2026-06-25T04:00,33.8,13.4,9.8,9.2,43.0,147.0
2026-06-25T05:00,32.0,13.1,10.0,9.7,44.0,163.0
2026-06-25T06:00,31.4,13.4,10.8,10.8,44.0,216.0
2026-06-25T07:00,31.3,14.1,11.7,12.3,44.0,289.0
2026-06-25T08:00,30.9,14.5,11.9,13.2,48.0,329.0
2026-06-25T09:00,30.3,14.5,10.5,13.2,60.0,305.0
2026-06-25T10:00,27.4,13.9,8.2,12.6,77.0,249.0
2026-06-25T11:00,27.8,15.4,6.6,12.1,90.0,203.0
2026-06-25T12:00,29.7,17.0,6.2,11.9,97.0,183.0
2026-06-25T13:00,29.6,16.8,6.3,11.7,101.0,173.0
2026-06-25T14:00,28.1,16.4,6.8,11.3,99.0,171.0
2026-06-25T15:00,24.9,14.8,7.5,10.3,90.0,175.0
2026-06-25T16:00,22.5,12.9,8.5,9.0,76.0,187.0
2026-06-25T17:00,38.9,17.4,8.0,6.0,74.0,209.0
2026-06-25T18:00,40.4,17.7,9.3,6.6,65.0,252.0
2026-06-25T19:00,40.2,17.6,11.1,7.4,51.0,305.0
2026-06-25T20:00,39.3,17.3,12.3,8.1,42.0,342.0
2026-06-25T21:00,38.4,16.8,12.4,8.4,40.0,355.0
2026-06-25T22:00,37.1,16.7,11.9,8.6,41.0,353.0
2026-06-25T23:00,36.8,16.7,11.4,8.8,42.0,334.0
2026-06-26T00:00,34.6,16.2,11.1,9.0,42.0,288.0
2026-06-26T01:00,33.8,16.1,10.8,9.3,42.0,226.0
2026-06-26T02:00,33.1,15.9,10.7,9.6,42.0,180.0
2026-06-26T03:00,32.6,15.7,10.9,10.0,42.0,161.0
2026-06-26T04:00,32.0,15.4,11.2,10.5,42.0,159.0
2026-06-26T05:00,28.8,13.1,8.4,7.9,45.0,177.0
2026-06-26T06:00,29.4,13.5,9.5,9.1,44.0,234.0
2026-06-26T07:00,32.4,15.3,10.9,10.7,45.0,312.0
2026-06-26T08:00,35.7,17.2,11.5,12.1,51.0,359.0
2026-06-26T09:00,39.3,19.8,10.6,13.2,70.0,348.0
2026-06-26T10:00,43.2,23.0,9.0,14.2,95.0,307.0
2026-06-26T11:00,46.2,25.7,7.6,14.5,114.0,268.0
2026-06-26T12:00,45.6,26.0,6.7,13.9,122.0,240.0
2026-06-26T13:00,44.2,25.7,6.0,12.7,123.0,214.0
2026-06-26T14:00,42.3,24.8,5.8,11.5,118.0,197.0
2026-06-26T15:00,39.0,22.6,6.3,10.4,105.0,179.0
2026-06-26T16:00,33.6,19.4,7.3,9.2,87.0,169.0
2026-06-26T17:00,42.6,20.8,7.5,6.6,67.0,206.0
2026-06-26T18:00,39.9,19.6,8.9,7.1,60.0,339.0
2026-06-26T19:00,37.7,18.6,10.9,7.7,50.0,519.0
2026-06-26T20:00,36.1,17.9,12.5,8.3,42.0,630.0
2026-06-26T21:00,34.3,17.3,13.2,8.8,39.0,611.0
2026-06-26T22:00,32.8,16.8,13.4,9.2,39.0,523.0
2026-06-26T23:00,32.4,16.5,13.5,9.6,39.0,438.0
2026-06-27T00:00,30.2,15.7,13.3,9.8,39.0,375.0
2026-06-27T01:00,28.8,15.0,12.8,10.1,40.0,316.0
2026-06-27T02:00,26.8,14.1,12.8,10.6,40.0,271.0
2026-06-27T03:00,25.4,13.7,13.7,11.7,39.0,248.0
2026-06-27T04:00,24.4,13.6,14.9,13.2,37.0,240.0
2026-06-27T05:00,21.2,12.4,13.9,13.1,36.0,241.0
2026-06-27T06:00,20.7,12.5,14.3,14.9,35.0,255.0
2026-06-27T07:00,20.5,12.8,14.8,17.5,35.0,277.0
2026-06-27T08:00,20.7,13.5,14.7,19.4,42.0,290.0
2026-06-27T09:00,22.4,15.1,13.5,20.4,63.0,283.0
2026-06-27T10:00,26.8,18.5,11.6,20.7,91.0,267.0
2026-06-27T11:00,32.8,22.8,9.8,20.0,113.0,248.0
2026-06-27T12:00,36.7,25.4,8.0,17.7,127.0,226.0
2026-06-27T13:00,35.9,24.7,6.3,14.5,135.0,203.0
2026-06-27T14:00,33.6,22.9,5.3,11.6,134.0,188.0
2026-06-27T15:00,31.2,20.3,5.6,9.5,120.0,168.0
2026-06-27T16:00,29.5,18.0,6.7,7.8,98.0,157.0
2026-06-27T17:00,27.5,17.5,8.4,8.9,90.0,206.0
2026-06-27T18:00,25.5,15.8,9.7,8.6,77.0,373.0
2026-06-27T19:00,24.1,14.6,11.5,8.1,60.0,599.0
2026-06-27T20:00,24.1,14.3,13.0,7.9,46.0,765.0
2026-06-27T21:00,24.4,14.3,13.8,8.2,41.0,829.0
2026-06-27T22:00,25.7,15.0,14.2,8.8,39.0,832.0
2026-06-27T23:00,27.9,16.4,14.3,9.1,39.0,774.0
2026-06-28T00:00,28.6,16.6,14.1,8.9,39.0,618.0
2026-06-28T01:00,27.8,15.8,13.7,8.6,39.0,400.0
2026-06-28T02:00,27.4,15.4,13.4,8.5,39.0,234.0
2026-06-28T03:00,26.2,14.6,13.6,8.9,38.0,168.0
2026-06-28T04:00,25.3,14.3,14.0,9.6,37.0,153.0
2026-06-28T05:00,17.6,10.5,12.6,10.7,40.0,156.0
2026-06-28T06:00,17.4,10.2,11.9,10.9,41.0,175.0
2026-06-28T07:00,18.0,10.4,10.8,11.2,42.0,211.0
2026-06-28T08:00,18.3,10.8,9.6,11.6,51.0,234.0
2026-06-28T09:00,20.3,12.6,8.3,12.6,73.0,227.0
2026-06-28T10:00,24.4,15.9,7.0,13.8,102.0,206.0
2026-06-28T11:00,29.4,19.6,5.8,14.0,123.0,188.0
2026-06-28T12:00,31.7,21.2,4.9,12.5,132.0,180.0
2026-06-28T13:00,31.2,20.7,4.2,10.0,132.0,175.0
2026-06-28T14:00,29.0,18.0,3.9,7.8,125.0,173.0
2026-06-28T15:00,26.7,14.8,4.2,6.0,104.0,170.0
2026-06-28T16:00,25.1,12.7,4.9,4.5,75.0,169.0
2026-06-28T17:00,23.1,11.1,5.5,3.5,53.0,178.0
2026-06-28T18:00,21.8,10.7,5.9,3.4,46.0,204.0
2026-06-28T19:00,20.0,10.1,6.4,3.8,46.0,239.0
2026-06-28T20:00,18.7,10.1,6.9,4.5,46.0,273.0
2026-06-28T21:00,17.7,10.0,7.8,5.5,45.0,309.0
2026-06-28T22:00,18.9,10.7,8.8,6.8,44.0,343.0
2026-06-28T23:00,19.7,11.4,9.3,7.5,44.0,348.0
2026-06-29T00:00,18.4,10.4,9.0,7.2,44.0,298.0
2026-06-29T01:00,19.2,10.7,8.3,6.5,45.0,218.0
2026-06-29T02:00,19.1,10.6,7.8,6.0,45.0,162.0
2026-06-29T03:00,17.3,9.8,7.7,6.0,45.0,148.0
2026-06-29T04:00,16.8,9.6,7.7,6.2,45.0,157.0
2026-06-29T05:00,11.8,6.1,5.1,3.9,49.0,184.0
2026-06-29T06:00,12.4,6.7,7.8,5.7,45.0,245.0
2026-06-29T07:00,14.4,8.3,11.5,8.1,41.0,325.0
2026-06-29T08:00,16.6,10.1,13.6,10.1,42.0,366.0
2026-06-29T09:00,18.3,11.2,12.7,11.3,54.0,334.0
2026-06-29T10:00,19.8,12.1,10.2,12.1,71.0,264.0
2026-06-29T11:00,22.6,14.3,8.2,12.4,84.0,208.0
2026-06-29T12:00,26.5,16.9,7.2,11.9,90.0,186.0
2026-06-29T13:00,28.3,16.9,6.7,10.8,92.0,179.0
2026-06-29T14:00,27.5,16.4,6.5,9.8,91.0,181.0
2026-06-29T15:00,26.9,16.2,6.8,9.0,85.0,186.0
2026-06-29T16:00,24.9,15.4,7.6,8.1,76.0,200.0
2026-06-29T17:00,32.7,16.8,8.1,7.4,78.0,232.0
2026-06-29T18:00,28.3,15.1,9.5,7.7,68.0,303.0
2026-06-29T19:00,25.0,14.0,11.5,8.1,55.0,392.0
2026-06-29T20:00,21.4,12.5,13.0,8.6,45.0,443.0
2026-06-29T21:00,17.6,11.1,13.6,9.3,42.0,425.0
2026-06-29T22:00,15.7,10.4,13.6,10.0,42.0,368.0
2026-06-29T23:00,13.0,8.9,13.1,10.2,43.0,307.0
2026-06-30T00:00,10.1,7.0,11.8,9.5,45.0,247.0
2026-06-30T01:00,8.9,6.1,9.9,8.3,47.0,184.0
2026-06-30T02:00,8.7,5.8,8.4,7.3,49.0,139.0
2026-06-30T03:00,8.9,5.6,7.6,6.8,50.0,115.0
2026-06-30T04:00,9.0,5.6,7.2,6.5,49.0,108.0
2026-06-30T05:00,9.3,5.7,5.7,4.2,51.0,134.0
2026-06-30T06:00,10.8,6.4,6.8,5.0,49.0,221.0
2026-06-30T07:00,13.4,7.8,8.4,6.0,48.0,340.0
2026-06-30T08:00,16.5,9.3,9.3,7.1,49.0,416.0
2026-06-30T09:00,18.2,10.3,9.1,8.2,56.0,406.0
2026-06-30T10:00,19.7,11.6,8.2,9.2,66.0,352.0
2026-06-30T11:00,20.7,12.2,7.4,9.8,74.0,308.0
2026-06-30T12:00,20.7,12.8,6.7,9.6,78.0,290.0
2026-06-30T13:00,19.8,12.4,6.1,9.0,80.0,280.0
2026-06-30T14:00,18.6,11.6,6.0,8.2,79.0,282.0
2026-06-30T15:00,17.3,10.5,6.9,7.3,72.0,303.0
2026-06-30T16:00,16.5,9.8,8.3,6.2,61.0,336.0
2026-06-30T17:00,16.5,9.6,9.0,5.0,49.0,356.0
2026-06-30T18:00,15.8,9.2,9.0,5.1,48.0,353.0
2026-06-30T19:00,16.6,9.7,9.1,5.3,47.0,337.0
2026-06-30T20:00,17.4,9.8,8.8,5.2,46.0,317.0
2026-06-30T21:00,18.1,9.8,8.1,4.7,46.0,295.0
2026-06-30T22:00,18.9,10.0,7.1,4.0,46.0,268.0
2026-06-30T23:00,16.8,8.8,6.1,3.4,47.0,237.0
2026-07-01T00:00,15.4,7.9,5.0,2.9,48.0,197.0
2026-07-01T01:00,16.4,8.1,4.0,2.5,48.0,154.0
2026-07-01T02:00,18.3,8.7,3.2,2.2,49.0,123.0
2026-07-01T03:00,17.6,8.4,2.8,2.2,50.0,104.0
2026-07-01T04:00,17.2,8.4,2.6,2.3,51.0,97.0
2026-07-01T05:00,13.2,6.6,3.4,2.7,50.0,118.0
2026-07-01T06:00,13.2,6.9,5.0,3.5,49.0,198.0
2026-07-01T07:00,13.6,7.4,7.2,4.7,47.0,307.0
2026-07-01T08:00,14.0,8.0,8.7,5.6,47.0,370.0
2026-07-01T09:00,14.4,8.4,8.7,6.1,49.0,342.0
2026-07-01T10:00,14.3,7.9,7.9,6.3,53.0,268.0
2026-07-01T11:00,16.4,9.3,7.1,6.2,55.0,214.0
2026-07-01T12:00,14.4,8.4,6.3,5.4,55.0,207.0
2026-07-01T13:00,11.2,6.9,5.5,4.3,54.0,220.0
2026-07-01T14:00,10.0,6.2,5.4,3.6,53.0,239.0
2026-07-01T15:00,10.2,6.6,6.8,3.6,51.0,265.0
2026-07-01T16:00,11.4,7.2,9.1,4.0,49.0,297.0
2026-07-01T17:00,11.8,7.4,7.2,4.5,55.0,315.0
2026-07-01T18:00,13.9,8.1,7.3,4.5,54.0,308.0
2026-07-01T19:00,18.7,9.7,7.4,4.4,52.0,286.0
2026-07-01T20:00,22.6,11.2,7.4,4.4,50.0,263.0
2026-07-01T21:00,24.2,12.0,7.3,4.4,49.0,241.0
2026-07-01T22:00,24.0,12.1,7.1,4.4,48.0,217.0
2026-07-01T23:00,23.8,12.0,6.8,4.4,48.0,194.0
2026-07-02T00:00,22.6,11.3,6.1,4.2,49.0,169.0
2026-07-02T01:00,22.2,10.6,5.2,4.0,50.0,144.0
2026-07-02T02:00,22.3,10.7,4.6,3.9,51.0,127.0
2026-07-02T03:00,20.5,10.0,4.3,3.9,51.0,112.0
2026-07-02T04:00,19.3,9.6,4.3,4.1,51.0,105.0
2026-07-02T05:00,13.0,7.1,4.6,3.7,49.0,130.0
2026-07-02T06:00,12.7,7.0,6.0,4.4,48.0,225.0
2026-07-02T07:00,13.7,7.8,7.9,5.4,46.0,352.0
2026-07-02T08:00,13.6,7.8,9.1,6.1,45.0,426.0
2026-07-02T09:00,15.0,8.5,9.1,6.4,46.0,395.0
2026-07-02T10:00,15.4,8.8,8.5,6.6,47.0,310.0
2026-07-02T11:00,15.9,8.9,7.8,6.4,49.0,242.0
2026-07-02T12:00,14.3,8.0,7.0,5.7,51.0,215.0
2026-07-02T13:00,12.0,7.1,6.2,4.7,54.0,206.0
2026-07-02T14:00,14.0,8.1,5.9,4.2,56.0,212.0
2026-07-02T15:00,15.1,8.8,6.5,4.5,56.0,244.0
2026-07-02T16:00,15.7,9.0,7.7,5.2,56.0,291.0
2026-07-02T17:00,27.8,13.9,9.3,5.3,51.0,320.0
2026-07-02T18:00,27.2,13.5,9.1,5.3,50.0,314.0
2026-07-02T19:00,27.0,13.4,8.8,5.2,49.0,290.0
2026-07-02T20:00,24.1,12.3,8.4,5.1,48.0,268.0
2026-07-02T21:00,20.4,10.7,7.9,5.0,48.0,257.0
2026-07-02T22:00,18.5,9.8,7.4,4.9,49.0,248.0
2026-07-02T23:00,19.4,10.1,6.8,4.7,49.0,231.0
2026-07-03T00:00,21.5,10.7,6.1,4.5,49.0,198.0
2026-07-03T01:00,24.3,11.6,5.4,4.2,50.0,158.0
2026-07-03T02:00,26.5,12.1,4.8,4.0,50.0,129.0
2026-07-03T03:00,26.8,12.3,4.4,3.9,51.0,102.0
2026-07-03T04:00,27.0,12.5,4.2,3.9,52.0,86.0
2026-07-03T05:00,18.6,9.2,4.6,3.5,52.0,121.0
2026-07-03T06:00,17.3,8.6,5.9,3.9,52.0,267.0
2026-07-03T07:00,17.8,9.1,7.7,4.5,52.0,464.0
2026-07-03T08:00,17.0,9.3,8.7,5.0,53.0,576.0
2026-07-03T09:00,15.9,9.2,8.3,5.2,55.0,519.0
2026-07-03T10:00,15.9,8.7,7.1,5.2,58.0,377.0
2026-07-03T11:00,17.5,9.3,6.3,5.1,60.0,265.0
2026-07-03T12:00,17.9,10.0,6.2,4.9,60.0,230.0
2026-07-03T13:00,19.4,10.8,6.3,4.6,58.0,225.0
2026-07-03T14:00,19.4,10.6,6.5,4.3,57.0,231.0
2026-07-03T15:00,18.7,10.1,6.6,4.0,56.0,248.0
